7000,,
7100,,
7418,TI,CH
7518,,
7618,,
7718,,
7818,,
7918,,
7019,,
7119,,
7219,,
7319,,
7419,RC,MH
7519,,
7619,,
7719,,
7819,,
7919,,
7020,,
7120,,
7220,,
7320,,
7420,,
7520,RC,UW
7620,RG,MH
7720,,
7820,,
7920,,
7021,,
7121,,
7221,,
7321,,
7421,,
7521,,
7621,,
7721,,
7821,,
7921,,
7022,,
7122,,
7222,,
7322,,
7422,,
7522,,
7622,,
7722,,
7822,,
7922,,
7023,,
7123,,
7223,,
7323,,
7423,,
7523,,
7623,,
7723,,
7823,,
7923,,
7024,,
7124,,
7224,,
7324,,
7424,,
7524,,
7624,,
7724,,
7824,,
7924,,
7025,,
7125,,
7225,,
7325,,
7425,,
7525,,
7625,,
7725,,
7825,,
7925,,
7026,,
7126,,
7226,,
7326,,
7426,,
7526,,
7626,,
7726,,
7826,,
7926,,
7027,,
7127,,
7227,,
7327,,
7427,,
7527,,
7627,,
7727,,
7827,RG,DL
7927,,
7028,,
7128,,
7228,,
7328,,
7428,RC,DL
7528,,
7628,,
7728,,
7828,RG,MP
7928,,
7029,,
7129,,
7229,,
7329,,
7429,RC,KL
7529,,
7629,,
7729,,
7829,VF,KA
7929,,
7030,,
7130,,
7230,,
7330,,
7430,,
7530,,
7630,,
7730,,
7830,VF,UW
7930,,
7031,,
7131,,
7231,,
7331,,
7431,,
7531,,
7631,VF,BR
7731,,
7831,,
7931,,
7032,,
7132,,
7232,,
7332,,
7432,,
7532,,
7632,,
7732,,
7832,,
7932,,
7033,,
7133,,
7233,,
7333,,
7433,,
7533,,
7633,,
7733,,
7833,,
7933,,
7034,,
7134,,
7234,,
7334,,
7434,,
7534,,
7634,,
7734,,
7834,,
7934,,
7035,,
7135,,
7235,,
7335,,
7435,,
7535,,
7635,,
7735,RG,OR
7835,,
7935,,
7036,,
7136,,
7236,,
7336,,
7436,,
7536,,
7636,,
7736,TD,KL
7836,,
7936,,
7037,,
7137,,
7237,,
7337,,
7437,,
7537,,
7637,,
7737,TD,RJ
7837,VF,PB
7937,,
7038,,
7138,,
7238,,
7338,,
7438,,
7538,,
7638,,
7738,AT,MU
7838,VF,DL
7938,,
7039,,
7139,,
7239,,
7339,,
7439,RC,KO
7539,,
7639,VF,TN
7739,AT,BR
7839,CG,UE
7939,,
7040,,
7140,,
7240,,
7340,,
7440,,
7540,,
7640,,
7740,,
7840,,
7940,,
7041,,
7141,,
7241,,
7341,,
7441,,
7541,,
7641,,
7741,,
7841,,
7941,,
7042,,
7142,,
7242,,
7342,,
7442,,
7542,,
7642,,
7742,AT,RJ
7842,VG,AP
7942,,
7043,,
7143,,
7243,,
7343,,
7443,,
7543,,
7643,,
7743,,
7843,,
7943,,
7044,,
7144,,
7244,,
7344,,
7444,,
7544,,
7644,,
7744,,
7844,,
7944,,
7045,,
7145,,
7245,,
7345,,
7445,,
7545,,
7645,,
7745,,
7845,VG,TN
7945,,
7046,,
7146,,
7246,,
7346,,
7446,,
7546,,
7646,,
7746,,
7846,,
7946,,
7047,,
7147,,
7247,,
7347,,
7447,,
7547,,
7647,,
7747,,
7847,,
7947,,
7048,,
7148,,
7248,,
7348,,
7448,,
7548,,
7648,,
7748,,
7848,,
7948,,
7049,,
7149,,
7249,,
7349,,
7449,,
7549,VF,BR
7649,,
7749,,
7849,,
7949,,
7050,,
7150,,
7250,AT,BR
7350,,
7450,,
7550,VF,BR
7650,,
7750,,
7850,,
7950,,
7051,,
7151,,
7251,,
7351,,
7451,,
7551,,
7651,,
7751,,
7851,,
7951,,
7052,,
7152,,
7252,,
7352,,
7452,,
7552,,
7652,,
7752,,
7852,,
7952,,
7053,,
7153,,
7253,,
7353,ID,KA
7453,,
7553,,
7653,,
7753,,
7853,,
7953,,
7054,,
7154,,
7254,,
7354,,
7454,,
7554,,
7654,ID,BR
7754,,
7854,,
7954,,
7055,,
7155,,
7255,,
7355,,
7455,,
7555,,
7655,ID,BR
7755,,
7855,,
7955,,
7056,,
7156,,
7256,,
7356,,
7456,,
7556,,
7656,,
7756,,
7856,,
7956,,
7057,,
7157,,
7257,,
7357,,
7457,,
7557,,
7657,,
7757,,
7857,,
7957,,
7058,,
7158,,
7258,,
7358,,
7458,,
7558,,
7658,,
7758,,
7858,,
7958,,
7059,,
7159,,
7259,AT,KA
7359,,GJ
7459,,
7559,,
7659,,
7759,,
7859,,
7959,,
7060,,
7160,,
7260,,
7360,,
7460,,
7560,,
7660,,
7760,AT,KA
7860,ID,UE
7960,,
7061,,
7161,,
7261,,
7361,,
7461,,
7561,,
7661,,
7761,,
7861,,
7961,,
7062,,
7162,,
7262,,
7362,,
7462,,
7562,,
7662,,
7762,,
7862,,
7962,,
7063,,
7163,,
7263,,
7363,,
7463,,
7563,,
7663,,
7763,,
7863,,
7963,,
7064,,
7164,,
7264,,
7364,,
7464,,
7564,,
7664,,
7764,,
7864,,
7964,,
7065,,
7165,,
7265,,
7365,,
7465,,
7565,,
7665,VF,RJ
7765,,
7865,,
7965,,
7066,,
7166,,
7266,,
7366,,
7466,,
7566,VF,MP
7666,RG,MU
7766,,
7866,,
7966,,
7067,,
7167,,
7267,,
7367,,
7467,,
7567,VF,GJ
7667,RG,CH
7767,,
7867,,
7967,,
7068,,
7168,,
7268,,
7368,,
7468,,
7568,AT,RJ
7668,RG,UE
7768,,
7868,,
7968,,
7069,,
7169,,
7269,,
7369,,
7469,,
7569,RG,AP
7669,,
7769,,
7869,AT,MP
7969,,
7070,,
7170,,
7270,,
7370,,
7470,,
7570,,
7670,,
7770,,
7870,UN,BR
7970,,
7071,,
7171,,
7271,,
7371,,
7471,,
7571,,
7671,,
7771,,
7871,UN,TN
7971,,
7072,,
7172,,
7272,,
7372,,
7472,,
7572,,
7672,,
7772,,
7872,VF,WB
7972,,
7073,,
7173,,
7273,,
7373,AC,TN
7473,,
7573,,
7673,,
7773,,
7873,,
7973,,
7074,,
7174,,
7274,,
7374,,
7474,,
7574,,
7674,,
7774,,
7874,,
7974,,
7075,,
7175,,
7275,TD,UE
7375,,
7475,,
7575,,
7675,,
7775,,
7875,VF,MH
7975,,
7076,,
7176,,
7276,TD,MH
7376,CG,UE
7476,,
7576,,
7676,RG,KA
7776,,
7876,RG,HR
7976,,
7077,,
7177,,
7277,AC,BR
7377,ID,OR
7477,,
7577,,
7677,RG,BR
7777,,
7877,RG,RJ
7977,,
7078,,
7178,,
7278,AC,KO
7378,,
7478,,
7578,,
7678,,
7778,,
7878,RG,GJ
7978,,
7079,,
7179,,
7279,,
7379,VF,UE
7479,,
7579,CG,UW
7679,RG,WB
7779,,
7879,RG,MP
7979,,
7080,,
7180,,
7280,,
7380,,
7480,,
7580,,
7680,,
7780,,
7880,,
7980,,
7081,,
7181,,
7281,,
7381,,
7481,,
7581,,
7681,,
7781,,
7881,,
7981,,
7082,,
7182,,
7282,,
7382,,
7482,,
7582,,
7682,,
7782,,
7882,,
7982,,
7083,,
7183,,
7283,,
7383,,
7483,RC,KA
7583,,
7683,,
7783,,
7883,,
7983,,
7084,,
7184,,
7284,,
7384,,
7484,,
7584,,
7684,,
7784,,
7884,,
7984,,
7085,,
7185,,
7285,,
7385,UN,MH
7485,,
7585,,
7685,,
7785,,
7885,,
7985,,
7086,,
7186,,
7286,,
7386,UN,AP
7486,,
7586,,
7686,,
7786,,
7886,,
7986,,
7087,,
7187,,
7287,,
7387,AT,MH
7487,,
7587,CG,MP
7687,,
7787,,
7887,,
7987,,
7088,,
7188,,
7288,,
7388,AT,UE
7488,RC,BR
7588,CG,MH
7688,,
7788,,
7888,,
7988,,
7089,,
7189,,
7289,,
7389,AT,MP
7489,RC,MP
7589,CG,PB
7689,,
7789,,
7889,,
7989,,
7090,,
7190,,
7290,,
7390,,
7490,,
7590,,
7690,,
7790,,
7890,ID,KO
7990,,
7091,,
7191,,
7291,,
7391,,
7491,,
7591,,
7691,,
7791,,
7891,ID,RJ
7991,,
7092,,
7192,,
7292,,
7392,,
7492,,
7592,,
7692,,
7792,,
7892,,
7992,,
7093,,
7193,,
7293,AC,KL
7393,,
7493,,
7593,,
7693,,
7793,,
7893,AT,AP
7993,,
7094,,
7194,,
7294,,
7394,,
7494,,
7594,,
7694,,
7794,,
7894,AT,OR
7994,,
7095,,
7195,,
7295,,
7395,,
7495,,
7595,,
7695,,
7795,TD,KA
7895,AT,UW
7995,,
7096,,
7196,,
7296,,
7396,UN,AP
7496,,
7596,,
7696,TD,PB
7796,,
7896,,
7996,,
7097,,
7197,,
7297,,
7397,,
7497,,
7597,CG,RJ
7697,ID,MP
7797,VF,WB
7897,AT,UE
7997,,
7098,,
7198,,
7298,AC,JK
7398,UN,UE
7498,RC,MU
7598,CG,TN
7698,ID,GJ
7798,VF,MH
7898,AT,MP
7998,,
7099,,
7199,,
7299,AC,CH
7399,AC,AS
7499,RC,UE
7599,CG,UW
7699,ID,WB
7799,VF,AP
7899,UN,KA
7999,,
8000,RG,GJ
8100,RG,WB
8200,,
8300,CG,TN
8400,,UE
8500,CG,AP
8600,AT,MH
8700,,
8800,AT,DL
8900,CG,WB
8001,VF,WB
8101,,
8201,,
8301,,
8401,TD,GJ
8501,,
8601,,
8701,,
8801,AC,AP
8901,CG,HR
8002,AT,BR
8102,RL,JH
8202,,
8302,,
8402,,
8502,,
8602,,
8702,,
8802,AC,DL
8902,CG,KO
8003,AT,RJ
8103,,
8203,,
8303,RG,UE
8403,,
8503,,
8603,TD,BR
8703,,
8803,AC,JK
8903,CG,TN
8004,CG,UE
8104,,RJ
8204,,
8304,,
8404,,
8504,,
8604,T24,UE
8704,,
8804,AC,BR
8904,TD,KA
8005,CG,UE
8105,,
8205,,
8305,,
8405,,
8505,,
8605,,
8705,,
8805,ID,MH
8905,RG,GJ
8006,VF,UE
8106,AT,AP
8206,,
8306,,
8406,TD,TN
8506,,
8606,ID,KL
8706,,
8806,VF,MH
8906,AC,WB
8007,VF,MH
8107,AT,RJ
8207,,
8307,RG,UW
8407,,
8507,,
8607,ID,HR
8707,,
8807,TD,TN
8907,AC,KL
8008,AT,AP
8108,,
8208,,
8308,ID,MH
8408,,
8508,,
8608,ID,TN
8708,,
8808,ID,UE
8908,AC,OR
8009,AT,UE
8109,TD,MP
8209,,
8309,,
8409,,
8509,,
8609,,
8709,,
8809,AT,BR
8909,AC,UW
8010,RG,DL
8110,,
8210,,
8310,,
8410,,
8510,,
8610,,
8710,,
8810,,
8910,,
8011,AT,AS
8111,,
8211,,
8311,,
8411,,
8511,AT,GJ
8611,,
8711,,
8811,,
8911,,
8012,AC,TN
8112,,
8212,,
8312,,
8412,,
8512,,
8612,,
8712,T24,AP
8812,,
8912,,
8013,AC,KO
8113,,
8213,,
8313,,
8413,,
8513,,
8613,,
8713,,
8813,,
8913,,
8014,AC,NE
8114,,
8214,,
8314,,
8414,,
8514,,
8614,,
8714,TD,KL
8814,,
8914,,
8015,TD,TN
8115,,
8215,,
8315,,
8415,,
8515,,
8615,,
8715,,
8815,,
8915,,
8016,AT,WB
8116,AT,WB
8216,,
8316,,
8416,,
8516,,
8616,,
8716,,
8816,,
8916,,
8017,VF,KO
8117,,
8217,,
8317,,
8417,,
8517,,
8617,,
8717,,
8817,RG,MP
8917,,
8018,AT,OR
8118,,
8218,,
8318,,
8418,,
8518,,
8618,,
8718,,
8818,,
8918,,
8019,TD,AP
8119,,
8219,,
8319,,
8419,,
8519,,
8619,,
8719,,
8819,,
8919,,
8020,,
8120,,
8220,AT,TN
8320,,
8420,AT,KO
8520,,
8620,,
8720,,
8820,RG,KO
8920,,
8021,,
8121,ID,AP
8221,,
8321,,
8421,UN,MH
8521,AT,BR
8621,,
8721,,
8821,,
8921,,
8022,,
8122,,
8222,,
8322,,
8422,,
8522,,
8622,,
8722,CG,KA
8822,RG,AS
8922,,
8023,,
8123,TD,KA
8223,,
8323,,
8423,UN,UE
8523,,
8623,,
8723,,
8823,,
8923,UN,UW
8024,,
8124,ID,TN
8224,,
8324,,
8424,,
8524,,
8624,,
8724,,
8824,,
8924,,
8025,,
8125,,
8225,,
8325,,
8425,,
8525,,
8625,,
8725,,
8825,DC,TN
8925,MT,CH
8026,,
8126,,UW|
8226,,
8326,,
8426,,
8526,AC,TN
8626,,
8726,,
8826,AT,DL
8926,,
8027,,
8127,AT,UE
8227,TD,RJ
8327,,
8427,AT,PB
8527,AT,DL
8627,,
8727,,
8827,AT,MP
8927,,
8028,,
8128,AT,GJ
8228,,
8328,,
8428,,
8528,,
8628,,
8728,ID,PB
8828,DC,MU
8928,RG,MH
8029,,
8129,AT,KL
8229,,
8329,,
8429,,
8529,,
8629,,
8729,,
8829,,
8929,RG,HR
8030,,
8130,AT,DL
8230,,
8330,,
8430,,
8530,,
8630,,
8730,,
8830,,
8930,VF,HR
8031,,
8131,,
8231,,
8331,,
8431,,
8531,,
8631,,
8731,,
8831,,
8931,ID,
8032,,
8132,,
8232,,
8332,,
8432,,
8532,,
8632,,
8732,,
8832,,
8932,,
8033,,
8133,,
8233,TD,RJ
8333,,
8433,,
8533,,
8633,,
8733,GJ,
8833,,
8933,,
8034,,
8134,,
8234,,
8334,,
8434,MT,JH
8534,,
8634,,
8734,,
8834,,
8934,,
8035,,
8135,,
8235,,
8335,,
8435,,
8535,,
8635,,
8735,,
8835,,
8935,,
8036,,
8136,,
8236,,
8336,,
8436,UN,WB
8536,,
8636,,
8736,,
8836,,
8936,,
8037,,
8137,,
8237,TD,MH
8337,,
8437,ID,PB
8537,,
8637,,
8737,,
8837,,
8937,,
8038,,
8138,,
8238,,
8338,,
8438,TD,TN
8538,,
8638,,
8738,,
8838,,
8938,,
8039,,
8139,,
8239,,
8339,,
8439,,
8539,,
8639,,
8739,,
8839,,
8939,VF,CH
8040,,
8140,,
8240,,
8340,,
8440,,
8540,,
8640,,
8740,,
8840,,
8940,VF,TN
8041,,
8141,,
8241,,
8341,UN,AP
8441,,
8541,,
8641,,
8741,,
8841,,
8941,,
8042,,
8142,VF,AP
8242,,
8342,,
8442,,
8542,,
8642,,
8742,,
8842,,
8942,,
8043,,
8143,TD,AP
8243,,
8343,,
8443,,
8543,,
8643,,
8743,,
8843,,
8943,VF,KL
8044,,
8144,RG,CH
8244,,
8344,AC,TN
8444,,
8544,,
8644,,
8744,,
8844,LM,MU
8944,,
8045,,
8145,VF,WB
8245,,
8345,,
8445,VF,UW
8545,,
8645,,
8745,,
8845,,
8945,,
8046,,
8146,AT,PB
8246,,
8346,,
8446,TD,MH
8546,,
8646,,
8746,,
8846,,
8946,,
8047,,
8147,TD,KA
8247,,
8347,,
8447,VF,DL
8547,,
8647,,
8747,,
8847,,
8947,,
8048,,
8148,TD,TN
8248,,
8348,,
8448,,
8548,,
8648,,
8748,,
8848,,
8948,,
8049,,
8149,TD,MH
8249,,
8349,,
8449,,
8549,,
8649,,
8749,,
8849,,
8949,,
8050,TD,KA
8150,,
8250,,
8350,,
8450,,
8550,,
8650,,
8750,ID,DL
8850,,
8950,TD,HR
8051,VF,BR
8151,,
8251,,
8351,,
8451,,
8551,,
8651,ID,BR
8751,,
8851,,
8951,TD,KA
8052,VF,UE
8152,,
8252,RG,BR
8352,,
8452,,
8552,,
8652,ID,MH
8752,,
8852,,
8952,AT,NE
8053,VF,HR
8153,,
8253,,
8353,,
8453,MT,KA
8553,AC,KA
8653,,
8753,,
8853,AT,
8953,AT,UE
8054,VF,PB
8154,,
8254,,
8354,,
8454,,
8554,,
8654,,
8754,AT,TN
8854,,
8954,VF,UE
8055,RG,MH
8155,,
8255,,
8355,,
8455,,
8555,,
8655,,
8755,,UW|
8855,UN,MH
8955,RG,RJ
8056,AT,TN
8156,,
8256,,
8356,,
8456,,
8556,,
8656,,
8756,,
8856,,
8956,RG,MH
8057,ID,UW
8157,,
8257,,
8357,,
8457,CG,KL
8557,,
8657,,
8757,,
8857,,
8957,RG,UE
8058,ID,RJ
8158,,
8258,,
8358,,
8458,,
8558,,
8658,AT,OR
8758,,
8858,UN,UE
8958,ID,UW
8059,ID,HR
8159,,
8259,,
8359,,
8459,,
8559,,
8659,,
8759,,
8859,,
8959,ID,MP
8060,,
8160,,
8260,,
8360,,
8460,TD,GJ
8560,,
8660,,
8760,,
8860,VF,DL
8960,TD,UE
8061,,
8161,,
8261,,
8361,,
8461,,
8561,,
8661,,
8761,,
8861,AT,KA
8961,TD,KO
8062,,
8162,,
8262,,
8362,,
8462,,
8562,,
8662,,
8762,,
8862,,
8962,TD,MP
8063,,
8163,,
8263,,
8363,,
8463,,
8563,,
8663,,
8763,,
8863,,
8963,,
8064,,
8164,,
8264,DC,GJ
8364,,
8464,,
8564,,
8664,,
8764,,
8864,,
8964,,
8065,,
8165,,
8265,,
8365,,
8465,,
8565,,
8665,,
8765,CG,UE
8865,,
8965,,
8066,TD,KA
8166,,
8266,,
8366,,
8466,,
8566,AC,PB
8666,,
8766,RC,RJ
8866,TD,GJ
8966,,
8067,,
8167,,
8267,,
8367,,
8467,,
8567,AC,PB
8667,,
8767,,
8867,TD,KA
8967,AT,WB
8068,,
8168,,
8268,DC,MU
8368,,
8468,,
8568,AC,PB
8668,,
8768,VF,WB
8868,,
8968,AT,PB
8069,,
8169,,
8269,DC,MP
8369,,
8469,,
8569,AC,PB
8669,,
8769,AT,RJ
8869,,
8969,AT,BR
8070,,
8170,,
8270,,
8370,,
8470,,
8570,,
8670,,
8770,,
8870,AT,TN
8970,ID,KA
8071,,
8171,,UW|
8271,UN,BR
8371,,
8471,,
8571,,
8671,,
8771,,
8871,TD,MP
8971,AT,KA
8072,,
8172,,
8272,,
8372,,
8472,,
8572,,
8672,,
8772,,
8872,ID,PB
8972,AT,WB
8073,,
8173,,
8273,,
8373,,
8473,,
8573,,
8673,,
8773,,
8873,ID,BR
8973,AC,TN
8074,,
8174,,
8274,,
8374,,
8474,,
8574,AC,UE
8674,,
8774,,
8874,VF,UE
8974,AT,NE
8075,,
8175,,
8275,B,MH
8375,,
8475,,
8575,AC,NE
8675,,
8775,,
8875,VF,RJ
8975,ID,MH
8076,,
8176,,
8276,,
8376,,
8476,,
8576,,
8676,,
8776,,
8876,VF,AS
8976,TD,MH
8077,,
8177,,
8277,,
8377,,
8477,,
8577,,
8677,,
8777,,
8877,VF,BR
8977,TD,AP
8078,,
8178,,
8278,,
8378,,
8478,,
8578,,
8678,,
8778,,
8878,VF,MP
8978,AT,AP
8079,,
8179,,
8279,,
8379,,
8479,,
8579,,
8679,,
8779,,
8879,VF,MU
8979,AT,UW
8080,RG,MU
8180,,
8280,,
8380,,
8480,,
8580,,
8680,ID,TN
8780,,
8880,RG,KA
8980,VF,GJ
8081,RG,UE
8181,,
8281,,
8381,,
8481,,
8581,,
8681,ID,TN
8781,,
8881,RG,UW
8981,TD,KO
8082,LM,MU
8182,,
8282,,
8382,,
8482,,
8582,,
8682,ID,TN
8782,,
8882,RG,DL
8982,TD,MP
8083,AC,BR
8183,,
8283,,
8383,,
8483,,
8583,,
8683,,
8783,,
8883,AC,TN
8983,TD,MH
8084,AT,BR
8184,,
8284,,
8384,,
8484,,
8584,,
8684,,
8784,,
8884,VF,KA
8984,TD,OR
8085,AT,MP
8185,,
8285,AC,DL
8385,,
8485,,
8585,VF,DL
8685,VF,DL
8785,,
8885,TD,AP
8985,CG,AP
8086,VF,KL
8186,,
8286,AC,MU
8386,,
8486,,
8586,,
8686,AC,AP
8786,,
8886,VF,AP
8986,CG,BR
8087,TD,MH
8187,,
8287,RG,DL
8387,,
8487,,
8587,,
8687,RG,UE
8787,,
8887,,
8987,CG,BR
8088,RG,KA
8188,,
8288,,
8388,,
8488,,
8588,,
8688,RG,AP
8788,,
8888,ID,MH
8988,CG,HP
8089,TD,KL
8189,,
8289,,
8389,,
8489,VF,TN
8589,,
8689,,
8789,,
8889,ID,MP
8989,CG,MP
8090,TD,ue
8190,,
8290,,
8390,VF,MH
8490,,
8590,RG,KL
8690,,
8790,AT,AP
8890,AT,RJ
8990,CG,MP
8091,TD,HP
8191,,
8291,,
8391,,
8491,,
8591,,
8691,,
8791,TD,UW
8891,TD,KL
8991,CG,MH
8092,TD,RJ
8192,,
8292,,BR
8392,,
8492,,
8592,,
8692,,
8792,T24,KA
8892,AC,KA
8992,CG,PB
8093,TD,OR
8193,,
8293,T,WB
8393,,
8493,,
8593,,
8693,,
8793,TD,MH
8893,RG,KL
8993,CG,RJ
8094,VF,RJ
8194,,
8294,,
8394,,
8494,,
8594,,
8694,,
8794,,
8894,AT,HP
8994,CG,TN
8095,VF,KA
8195,,
8295,AT,HR
8395,,
8495,,
8595,RC,DL
8695,RG,TN
8795,,
8895,CG,OR
8995,CG,UW
8096,ID,AP
8196,,
8296,UN,KO
8396,,
8496,,
8596,,
8696,,
8796,AC,MH
8896,AC,UE
8996,CG,UW
8097,TD,MU
8197,AT,KA
8297,,
8397,,
8497,,
8597,,
8697,VF,WB
8797,T24,BR
8897,AT,AP
8997,AT,RJ
8098,VF,TN
8198,,
8298,VF,BR
8398,,
8498,,
8598,,
8698,VF,MH
8798,,
8898,AC,MU
8998,AT,BR
8099,RG,AP
8199,,
8299,,
8399,,
8499,,
8599,,
8699,TD,PB
8799,,
8899,RG,UW
8999,AT,MU
9000,AT,AP
9100,LM,AP
9200,Tata Indicom CDMA,MP
9300,Reliance Communications CDMA,MP
9400,BSNL CellOne GSM,KL
9500,AT,TN
9600,AT,TN
9700,AC,AP
9800,AT,WB
9900,AT,KA
9001,AT,RJ
9101,LM,AS
9201,Tata Indicom CDMA,MP
9301,Reliance Communications CDMA,MP
9401,BSNL CellOne GSM,AS
9501,AT,PB
9601,AT,GJ
9701,AT,AP
9801,AT,BR
9901,AT,KA
9002,AT,WB
9102,LM,BR
9202,Tata Indicom CDMA,MP
9302,Reliance Communications CDMA,MP
9402,BSNL CellOne GSM,NE
9502,AT,AP
9602,AT,RJ
9702,ID,MU
9802,DC,HR
9902,AT,KA
9003,AT,TN
9103,LM,DL
9203,Tata Indicom CDMA,MP
9303,Reliance Communications CDMA,MP
9403,BSNL CellOne GSM,MH
9503,AT,MH
9603,ID,AP
9703,VF,AP
9803,DC,PB
9903,AT,KO
9004,AT,MU
9104,LM,MP
9204,Tata Indicom CDMA,BR
9304,Reliance Communications CDMA,BR
9404,BSNL CellOne GSM,MH
9504,AC,BR
9604,ID,MH
9704,AT,AP
9804,AC,KO
9904,ID,GJ
9005,AT,UE
9105,LM,HR
9205,Tata Indicom CDMA,JK
9305,Reliance Communications CDMA,UE
9405,BSNL CellOne GSM,MH
9505,ID,AP
9605,ID,KL
9705,ID,AP
9805,AT,HP
9905,RG,BR
9006,AT,BR
9106,LM,HP
9206,Tata Indicom CDMA,NE
9306,Reliance Communications CDMA,JK
9406,BSNL CellOne GSM,MP
9506,ID,UE
9606,RC,NE
9706,VF,AS
9806,AC,MP
9906,AT,JK
9007,AT,KO
9107,LM,JK
9207,Tata Indicom CDMA,AS
9307,Reliance Communications CDMA,UE
9407,BSNL CellOne GSM,MP
9507,ID,BR
9607,RC,AS
9707,RG,AS
9807,AC,UE
9907,RG,MP
9008,AT,KA
9108,LM,KA
9208,Tata Indicom CDMA,UE
9308,Reliance Communications CDMA,BR
9408,BSNL CellOne GSM,GJ
9508,RG,AS
9608,RG,BR
9708,ID,BR
9808,DC,UW
9908,AT,AP
9009,ID,MP
9109,LM,KL
9209,Tata Indicom CDMA,MH
9309,Reliance Communications CDMA,RJ
9409,BSNL CellOne GSM,GJ
9509,RG,RJ
9609,VF,WB
9709,VF,BR
9809,AC,KL
9909,VF,GJ
9010,ID,AP
9110,LM,KO
9210,Tata Indicom CDMA,DL
9310,Reliance Communications CDMA,DL
9410,BSNL CellOne GSM,UW
9510,RG,GJ
9610,VF,RJ
9710,AC,CH
9810,AT,DL
9910,AT,DL
9011,ID,MH
9111,LM,MP
9211,Tata Indicom CDMA,DL
9311,Reliance Communications CDMA,DL
9411,BSNL CellOne GSM,UW
9511,ET,MH
9611,AT,KA
9711,VF,DL
9811,VF,DL
9911,ID,DL
9012,ID,UW
9112,LM,MH
9212,Tata Indicom CDMA,DL
9312,Reliance Communications CDMA,DL
9412,BSNL CellOne GSM,UW
9512,ET,GJ
9612,AT,NE
9712,VF,GJ
9812,ID,HR
9912,ID,AP
9013,DP,DL
9113,LM,NE
9213,Tata Indicom CDMA,DL
9313,Reliance Communications CDMA,DL
9413,BSNL CellOne GSM,RJ
9513,CG,KA
9613,AC,AS
9713,VF,MP
9813,VF,HR
9913,VF,GJ
9014,RG,AP
9114,LM,OR
9214,Tata Indicom CDMA,RJ
9314,Reliance Communications CDMA,RJ
9414,BSNL CellOne GSM,RJ
9514,ET,TN
9614,AC,WB
9714,ID,GJ
9814,ID,PB
9914,ID,PB
9015,RG,DL
9115,LM,PB
9215,Tata Indicom CDMA,HR
9315,Reliance Communications CDMA,HR
9415,BSNL CellOne GSM,UE
9515,ET,AP
9615,AC,NE
9715,AC,TN
9815,AT,PB
9915,AT,PB
9016,RG,GJ
9116,LM,RJ
9216,Tata Indicom CDMA,PB
9316,Reliance Communications CDMA,PB
9416,BSNL CellOne GSM,HR
9516,ET,KL
9616,ID,UE
9716,AC,DL
9816,AT,HP
9916,VF,KA
9017,RG,HR
9117,LM,TN
9217,Tata Indicom CDMA,PB
9317,Reliance Communications CDMA,PB
9417,BSNL CellOne GSM,PB
9517,ET,PB
9617,ID,MP
9717,AT,DL
9817,RG,HP
9917,ID,UW
9018,RG,JK
9118,LM,UE
9218,Tata Indicom CDMA,HP
9318,Reliance Communications CDMA,HP
9418,BSNL CellOne GSM,HP
9518,ET,HR
9618,AT,AP
9718,ID,DL
9818,AT,DL
9918,VF,UE
9019,RG,KA
